id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,electorate,electoraterating
"6254","3334","CARGERIE","VIC","144.086089","-37.75803","ELAINE","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R3","-37.8133636","143.9592552","20102101201","20102101201","201021012","Gordon (Vic.)","20102","Creswick - Daylesford - Ballan","201","Ballarat","2","2","2","2","Ballarat","","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
"6255","3334","ELAINE","VIC","144.086089","-37.75803","ELAINE","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R3","-37.7682554","144.0378201","20102101201","20102101201","201021012","Gordon (Vic.)","20102","Creswick - Daylesford - Ballan","201","Ballarat","2","2","2","2","Ballarat","","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
"6256","3334","MORRISONS","VIC","144.086089","-37.75803","Victoria Country 2","","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R3","-37.7695","144.089","20102101202","20102101202","201021012","Gordon (Vic.)","20102","Creswick - Daylesford - Ballan","201","Ballarat","2","2","5","5","Ballarat","","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
"6257","3334","MOUNT DORAN","VIC","144.086089","-37.75803","ELAINE","Delivery Area","Updated 6-Feb-2020","20301","Barwon - West","203","Geelong","R3","-37.7205393","144.0357785","20102101204","20102101204","201021012","Gordon (Vic.)","20102","Creswick - Daylesford - Ballan","201","Ballarat","2","2","2","2","Ballarat","","V2","PHN206","Western Victoria","Moorabool","Corangamite","Provincial"
"20797","3335","BONNIE BROOK","VIC","144.6698898","-37.69608887","Melbourne Metro","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.6914","144.66","21304135532","21304135532","213041355","Hillside","21304","Melton - Bacchus Marsh","213","Melbourne - West","1","1","1","1","Gorton","116.597038269043","V1","PHN201","North Western Melbourne","Melton","Gorton","Outer Metropolitan"
"20798","3335","GRANGEFIELDS","VIC","144.6393305","-37.7069003","Melbourne Metro","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.7054","144.639","21304135901","21304135901","213041359","Rockbank - Mount Cottrell","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","2","1","Gorton","105.591972351074","V1","PHN201","North Western Melbourne","Melton","Gorton","Outer Metropolitan"
"6258","3335","PLUMPTON","VIC","144.699671","-37.724141","MELTON DELIVERY","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.6731215","144.6630148","21304135532","21304135532","213041355","Hillside","21304","Melton - Bacchus Marsh","213","Melbourne - West","1","1","1","1","Gorton","116.597038269043","V1","PHN201","North Western Melbourne","Melton","Gorton","Outer Metropolitan"
"6259","3335","ROCKBANK","VIC","144.699671","-37.724141","MELTON DELIVERY","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.7304579","144.652914","21304135906","21304135906","213041359","Rockbank - Mount Cottrell","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","2","1","Gorton","116.597038269043","V1","PHN201","North Western Melbourne","Melton","Gorton","Outer Metropolitan"
"20799","3335","THORNHILL PARK","VIC","144.624896","-37.73029166","Melbourne Metro","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.7457","144.624","21304135906","21304135906","213041359","Rockbank - Mount Cottrell","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","2","1","Gorton","116.597038269043","V1","PHN201","North Western Melbourne","Melton","Gorton","Outer Metropolitan"
"16731","3336","AINTREE","VIC","144.6684","-37.719","","","Added 23-Nov-2018","","","","","R1","-37.7215","144.663","21304135901","21304135901","213041359","Rockbank - Mount Cottrell","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","2","1","Gorton","91.522331237793","V1","","","Moorabool","McEwen",""
"16732","3336","DEANSIDE","VIC","144.7041","-37.7332","","","Added 23-Nov-2018","","","","","R1","-37.7215","144.663","21304135901","21304135901","213041359","Rockbank - Mount Cottrell","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","2","1","Gorton","91.522331237793","V1","","","Moorabool","McEwen",""
"20800","3336","FRASER RISE","VIC","144.7126219","-37.70482231","","Delivery Area","Added 26-Aug-2019","","","","","R1","-37.7215","144.663","21304135901","21304135901","213041359","Rockbank - Mount Cottrell","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","2","1","Gorton","91.522331237793","V1","","","Moorabool","McEwen",""
"20801","3337","HARKNESS","VIC","144.5462424","-37.65724033","Melbourne Metro","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.6669","144.564","21304135805","21304135805","213041358","Melton West","21304","Melton - Bacchus Marsh","213","Melbourne - West","1","1","1","1","Gorton","169.723159790039","V1","PHN201","North Western Melbourne","Moorabool","McEwen","Rural"
"6260","3337","KURUNJANG","VIC","144.571458","-37.656057","MELTON DELIVERY","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.672","144.585","21304135630","21304135630","213041356","Melton","21304","Melton - Bacchus Marsh","213","Melbourne - West","1","1","1","1","Gorton","169","V1","PHN201","North Western Melbourne","Moorabool","McEwen","Rural"
"6261","3337","MELTON","VIC","144.571458","-37.656057","MELTON DELIVERY","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.677","144.612","21304135619","21304135619","213041356","Melton","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","2","1","Gorton","169","V1","PHN201","North Western Melbourne","Moorabool","McEwen","Rural"
"6262","3337","MELTON WEST","VIC","144.571458","-37.656057","MELTON DELIVERY","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.68298","144.5500157","21304135810","21304135810","213041358","Melton West","21304","Melton - Bacchus Marsh","213","Melbourne - West","1","1","1","1","Gorton","169","V1","PHN201","North Western Melbourne","Moorabool","McEwen","Rural"
"6263","3337","TOOLERN VALE","VIC","144.571458","-37.656057","MELTON DELIVERY","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R1","-37.608056","144.593056","21304135619","21304135619","213041356","Melton","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","2","1","Gorton","169","V1","PHN201","North Western Melbourne","Moorabool","McEwen","Rural"
"6264","3338","BROOKFIELD","VIC","144.571033","-37.705529","MELTON DELIVERY","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.6999038","144.5382417","21304135721","21304135731","213041357","Melton South","21304","Melton - Bacchus Marsh","213","Melbourne - West","1","1","1","1","Gorton","125.086181640625","V1","PHN201","North Western Melbourne","Wyndham","Gorton","Outer Metropolitan"
"20802","3338","COBBLEBANK","VIC","144.6008548","-37.70732038","Victoria Country 1","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.7062","144.602","21304135702","21304135702","213041357","Melton South","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","2","1","Gorton","112.508338928223","V1","PHN201","North Western Melbourne","Wyndham","Gorton","Outer Metropolitan"
"6265","3338","EXFORD","VIC","144.571033","-37.705529","MELTON DELIVERY","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.7185795","144.5349356","21304135726","21304135733","213041357","Melton South","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","2","2","2","Gorton","125.086181640625","V1","PHN201","North Western Melbourne","Wyndham","Gorton","Outer Metropolitan"
"6266","3338","EYNESBURY","VIC","144.571033","-37.705529","MELTON DELIVERY","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.7471636","144.5640379","21304135726","21304135733","213041357","Melton South","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","2","2","2","Gorton","125.086181640625","V1","PHN201","North Western Melbourne","Wyndham","Gorton","Outer Metropolitan"
"6267","3338","MELTON SOUTH","VIC","144.571033","-37.705529","MELTON DELIVERY","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.703056","144.571944","21304135712","21304135712","213041357","Melton South","21304","Melton - Bacchus Marsh","213","Melbourne - West","1","1","1","1","Gorton","125.086181640625","V1","PHN201","North Western Melbourne","Wyndham","Gorton","Outer Metropolitan"
"20803","3338","STRATHTULLOH","VIC","144.5969094","-37.73398997","Victoria Country 1","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.7408","144.596","21304135702","21304135702","213041357","Melton South","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","2","1","Gorton","111.081024169922","V1","PHN201","North Western Melbourne","Wyndham","Gorton","Outer Metropolitan"
"20804","3338","WEIR VIEWS","VIC","144.5683367","-37.72870467","Victoria Country 1","Delivery Area","Updated 6-Feb-2020","21305","Wyndham","213","Melbourne - West","R1","-37.732","144.576","21304135702","21304135702","213041357","Melton South","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","2","1","Gorton","112.508338928223","V1","PHN201","North Western Melbourne","Wyndham","Gorton","Outer Metropolitan"
"6268","3340","BACCHUS MARSH","VIC","144.394442","-37.787135","BACCHUS MARSH DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R2","-37.6763789","144.4463206","21304135314","21304135314","213041353","Bacchus Marsh","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","3","1","Ballarat","371.196166992188","V1","PHN206","Western Victoria","Wyndham","Gorton","Outer Metropolitan"
"6269","3340","BALLIANG","VIC","144.394442","-37.787135","BACCHUS MARSH DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R2","-37.8622199","144.3840601","20302104306","20302104306","203021043","Lara","20302","Geelong","203","Geelong","2","2","5","5","Ballarat","371.196166992188","V1","PHN206","Western Victoria","Wyndham","Gorton","Outer Metropolitan"
"6270","3340","BALLIANG EAST","VIC","144.394442","-37.787135","BACCHUS MARSH DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R2","-37.793087","144.4344864","20102100908","20102100908","201021009","Bacchus Marsh Region","20102","Creswick - Daylesford - Ballan","201","Ballarat","2","2","2","2","Ballarat","371.196166992188","V1","PHN206","Western Victoria","Wyndham","Gorton","Outer Metropolitan"
"6271","3340","COIMADAI","VIC","144.394442","-37.787135","BACCHUS MARSH DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R2","-37.604118","144.446526","21304135310","21304135310","213041353","Bacchus Marsh","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","2","3","2","Ballarat","371.196166992188","V1","PHN206","Western Victoria","Wyndham","Gorton","Outer Metropolitan"
"6272","3340","DARLEY","VIC","144.394442","-37.787135","BACCHUS MARSH DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R2","-37.654722","144.437222","21304135315","21304135315","213041353","Bacchus Marsh","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","3","1","Ballarat","371.196166992188","V1","PHN206","Western Victoria","Wyndham","Gorton","Outer Metropolitan"
"6273","3340","GLENMORE","VIC","144.394442","-37.787135","BACCHUS MARSH DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R2","-37.7128105","144.3122204","20102100909","20102100909","201021009","Bacchus Marsh Region","20102","Creswick - Daylesford - Ballan","201","Ballarat","2","2","5","5","Ballarat","371.196166992188","V1","PHN206","Western Victoria","Wyndham","Gorton","Outer Metropolitan"
"6274","3340","HOPETOUN PARK","VIC","144.394442","-37.787135","BACCHUS MARSH DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R2","-37.6978954","144.5053764","21304135307","21304135307","213041353","Bacchus Marsh","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","3","1","Ballarat","371.196166992188","V1","PHN206","Western Victoria","Wyndham","Gorton","Outer Metropolitan"
"6275","3340","LONG FOREST","VIC","144.394442","-37.787135","BACCHUS MARSH DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R2","-37.65126","144.5053764","21304135306","21304135306","213041353","Bacchus Marsh","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","1","3","1","Ballarat","371.196166992188","V1","PHN206","Western Victoria","Wyndham","Gorton","Outer Metropolitan"
"6276","3340","MADDINGLEY","VIC","144.394442","-37.787135","BACCHUS MARSH DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R2","-37.6837782","144.4089115","21304135308","21304135308","213041353","Bacchus Marsh","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","2","3","2","Ballarat","371.196166992188","V1","PHN206","Western Victoria","Wyndham","Gorton","Outer Metropolitan"
"6277","3340","MERRIMU","VIC","144.394442","-37.787135","BACCHUS MARSH DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R2","-37.6585786","144.4725244","21304135305","21304135305","213041353","Bacchus Marsh","21304","Melton - Bacchus Marsh","213","Melbourne - West","2","2","3","2","Ballarat","371.196166992188","V1","PHN206","Western Victoria","Wyndham","Gorton","Outer Metropolitan"
"6278","3340","PARWAN","VIC","144.394442","-37.787135","BACCHUS MARSH DC","Delivery Area","Updated 6-Feb-2020","21304","Melton - Bacchus Marsh","213","Melbourne - West","R2","-37.716667","144.45","20102100908","20102100908","201021009","Bacchus Marsh Region","20102","Creswick - Daylesford - Ballan","201","Ballarat","2","2","2","2","Ballarat","371.196166992188","V1","PHN206","Western Victoria","Wyndham","Gorton","Outer Metropolitan"
